fulfillment_event_id,order_id,customer_id,source_customer_id,event_date,event_type,severity,root_cause,resolution_status
FUL001903,O022494,C000732,8930,2024-06-01,carrier_delay,High,Carrier route delay,Open
FUL001904,O000225,C000904,11275,2023-07-12,carrier_delay,High,Carrier route delay,Open
FUL001905,O022500,C001370,9126,2024-06-01,carrier_delay,High,Carrier route delay,Open
FUL001906,O022515,C001370,9126,2024-06-01,carrier_delay,High,Carrier route delay,Open
FUL001907,O022524,C001456,3197,2024-06-01,carrier_delay,High,Carrier route delay,Open
FUL001908,O022525,C000516,1989,2024-06-01,carrier_delay,High,Carrier route delay,Open
FUL001909,O022527,C001289,6179,2024-06-01,carrier_delay,High,Carrier route delay,Open
FUL001910,O022539,C000364,10982,2024-06-02,carrier_delay,High,Carrier route delay,Open
FUL001911,O022540,C000316,9833,2024-06-02,carrier_delay,High,Carrier route delay,Open
FUL001912,O022558,C000036,4781,2024-06-02,carrier_delay,High,Carrier route delay,Open
FUL001913,O022559,C001912,3968,2024-06-02,carrier_delay,High,Carrier route delay,Open
FUL001914,O022564,C001135,4005,2024-06-02,carrier_delay,High,Carrier route delay,Open
FUL001915,O022580,C001016,4967,2024-06-02,carrier_delay,High,Carrier route delay,Open
FUL001916,O022589,C000649,9077,2024-06-02,carrier_delay,High,Carrier route delay,Open
FUL001917,O002259,C001208,6356,2023-08-10,carrier_delay,High,Carrier route delay,Open
FUL001918,O022591,C000548,9586,2024-06-02,carrier_delay,High,Carrier route delay,Open
FUL001919,O022593,C000425,6110,2024-06-02,carrier_delay,High,Carrier route delay,Open
FUL001920,O022596,C000828,5946,2024-06-02,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL001921,O000226,C001025,9356,2023-07-12,carrier_delay,High,Carrier route delay,Open
FUL001922,O002261,C000051,341,2023-08-10,carrier_delay,High,Carrier route delay,Open
FUL001923,O022614,C000665,10398,2024-06-03,carrier_delay,High,Carrier route delay,Open
FUL001924,O022627,C001029,7980,2024-06-03,carrier_delay,High,Carrier route delay,Open
FUL001925,O022635,C000187,1537,2024-06-03,carrier_delay,High,Carrier route delay,Open
FUL001926,O002264,C001152,5388,2023-08-11,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL001927,O022643,C001270,3595,2024-06-03,carrier_delay,High,Carrier route delay,Open
FUL001928,O022653,C000788,3020,2024-06-03,carrier_delay,High,Carrier route delay,Open
FUL001929,O022659,C001986,5951,2024-06-03,carrier_delay,High,Carrier route delay,Open
FUL001930,O022677,C001408,7595,2024-06-04,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL001931,O022685,C000414,5570,2024-06-04,carrier_delay,High,Carrier route delay,Open
FUL001932,O022689,C001104,9887,2024-06-04,carrier_delay,High,Carrier route delay,Open
FUL001933,O002269,C001877,4674,2023-08-11,carrier_delay,High,Carrier route delay,Open
FUL001934,O022698,C000857,2155,2024-06-04,carrier_delay,High,Carrier route delay,Open
FUL001935,O022723,C000468,2872,2024-06-04,carrier_delay,High,Carrier route delay,Open
FUL001936,O002274,C000263,6137,2023-08-11,carrier_delay,High,Carrier route delay,Open
FUL001937,O022740,C001714,1008,2024-06-04,carrier_delay,High,Carrier route delay,Open
FUL001938,O022744,C000745,4721,2024-06-04,carrier_delay,High,Carrier route delay,Open
FUL001939,O022757,C001021,10545,2024-06-05,carrier_delay,High,Carrier route delay,Open
FUL001940,O022767,C000779,4258,2024-06-05,carrier_delay,High,Carrier route delay,Open
FUL001941,O022769,C001303,3660,2024-06-05,carrier_delay,High,Carrier route delay,Open
FUL001942,O022770,C001372,9609,2024-06-05,carrier_delay,High,Carrier route delay,Open
FUL001943,O022775,C000528,335,2024-06-05,carrier_delay,High,Carrier route delay,Open
FUL001944,O022777,C000211,11985,2024-06-05,carrier_delay,High,Carrier route delay,Open
FUL001945,O022783,C000043,7218,2024-06-05,carrier_delay,High,Carrier route delay,Open
FUL001946,O022789,C000763,847,2024-06-05,carrier_delay,High,Carrier route delay,Open
FUL001947,O022799,C000651,2071,2024-06-05,carrier_delay,High,Carrier route delay,Open
FUL001948,O022802,C001370,9126,2024-06-05,carrier_delay,High,Carrier route delay,Open
FUL001949,O022804,C001610,5129,2024-06-05,carrier_delay,High,Carrier route delay,Open
FUL001950,O022805,C000633,2800,2024-06-05,carrier_delay,High,Carrier route delay,Open
FUL001951,O022807,C000230,5583,2024-06-05,carrier_delay,High,Carrier route delay,Open
FUL001952,O022810,C000531,8613,2024-06-05,carrier_delay,High,Carrier route delay,Open
FUL001953,O022812,C000025,12431,2024-06-05,carrier_delay,High,Carrier route delay,Open
FUL001954,O022822,C000428,8812,2024-06-06,carrier_delay,High,Carrier route delay,Open
FUL001955,O022824,C000658,10916,2024-06-06,carrier_delay,High,Carrier route delay,Open
FUL001956,O022834,C000518,6898,2024-06-06,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL001957,O022849,C001489,1172,2024-06-06,carrier_delay,High,Carrier route delay,Open
FUL001958,O022870,C000477,2553,2024-06-06,carrier_delay,High,Carrier route delay,Open
FUL001959,O022874,C001494,8546,2024-06-06,carrier_delay,High,Carrier route delay,Open
FUL001960,O022887,C000953,7016,2024-06-07,carrier_delay,High,Carrier route delay,Open
FUL001961,O022889,C001788,9572,2024-06-07,carrier_delay,High,Carrier route delay,Open
FUL001962,O022899,C001477,1882,2024-06-07,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL001963,O002290,C001126,5594,2023-08-11,carrier_delay,High,Carrier route delay,Open
FUL001964,O022903,C001550,8381,2024-06-07,carrier_delay,High,Carrier route delay,Open
FUL001965,O022915,C000997,4698,2024-06-07,carrier_delay,High,Carrier route delay,Open
FUL001966,O002292,C000212,4659,2023-08-11,carrier_delay,High,Carrier route delay,Open
FUL001967,O022924,C000944,9704,2024-06-07,carrier_delay,High,Carrier route delay,Open
FUL001968,O022925,C000975,9560,2024-06-07,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL001969,O022929,C000701,4939,2024-06-07,carrier_delay,High,Carrier route delay,Open
FUL001970,O022933,C000708,8719,2024-06-07,carrier_delay,High,Carrier route delay,Open
FUL001971,O022935,C000624,6060,2024-06-07,carrier_delay,High,Carrier route delay,Open
FUL001972,O002294,C001665,4795,2023-08-11,carrier_delay,High,Carrier route delay,Open
FUL001973,O022944,C000848,1225,2024-06-07,carrier_delay,High,Carrier route delay,Open
FUL001974,O022976,C000288,5519,2024-06-08,carrier_delay,High,Carrier route delay,Open
FUL001975,O022994,C001333,7318,2024-06-08,carrier_delay,High,Carrier route delay,Open
FUL001976,O023009,C000940,11630,2024-06-08,carrier_delay,High,Carrier route delay,Open
FUL001977,O023010,C000635,4464,2024-06-08,carrier_delay,High,Carrier route delay,Open
FUL001978,O023014,C000388,9590,2024-06-08,carrier_delay,High,Carrier route delay,Open
FUL001979,O023015,C000427,5013,2024-06-08,carrier_delay,High,Carrier route delay,Open
FUL001980,O023017,C001670,5731,2024-06-08,carrier_delay,High,Carrier route delay,Open
FUL001981,O023025,C001125,4815,2024-06-09,carrier_delay,High,Carrier route delay,Open
FUL001982,O023027,C001017,1365,2024-06-09,carrier_delay,High,Carrier route delay,Open
FUL001983,O023030,C001597,6834,2024-06-09,carrier_delay,High,Carrier route delay,Open
FUL001984,O023038,C000997,4698,2024-06-09,carrier_delay,High,Carrier route delay,Open
FUL001985,O002304,C001476,6253,2023-08-11,carrier_delay,High,Carrier route delay,Open
FUL001986,O023047,C000971,242,2024-06-09,carrier_delay,High,Carrier route delay,Open
FUL001987,O023054,C000861,1806,2024-06-09,carrier_delay,High,Carrier route delay,Open
FUL001988,O023078,C000932,11662,2024-06-09,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL001989,O023080,C000685,9432,2024-06-09,carrier_delay,High,Carrier route delay,Open
FUL001990,O023091,C000743,8800,2024-06-10,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL001991,O023094,C001521,9514,2024-06-10,carrier_delay,High,Carrier route delay,Open
FUL001992,O002310,C001868,10885,2023-08-11,carrier_delay,High,Carrier route delay,Open
FUL001993,O023103,C000209,7633,2024-06-10,carrier_delay,High,Carrier route delay,Open
FUL001994,O023104,C000431,5097,2024-06-10,carrier_delay,High,Carrier route delay,Open
FUL001995,O023110,C001427,3428,2024-06-10,carrier_delay,High,Carrier route delay,Open
FUL001996,O023112,C000181,10111,2024-06-10,carrier_delay,High,Carrier route delay,Open
FUL001997,O023114,C000542,4008,2024-06-10,carrier_delay,High,Carrier route delay,Open
FUL001998,O023118,C001077,5660,2024-06-10,carrier_delay,High,Carrier route delay,Open
FUL001999,O023124,C000459,10653,2024-06-10,carrier_delay,High,Carrier route delay,Open
FUL002000,O023133,C001968,8091,2024-06-10,carrier_delay,High,Carrier route delay,Open
FUL002001,O023135,C001827,8692,2024-06-10,carrier_delay,High,Carrier route delay,Open
FUL002002,O023137,C001471,6407,2024-06-10,carrier_delay,High,Carrier route delay,Open
FUL002003,O023145,C001116,8300,2024-06-10,carrier_delay,High,Carrier route delay,Open
FUL002004,O023150,C000561,3136,2024-06-10,carrier_delay,High,Carrier route delay,Open
FUL002005,O023155,C000510,10559,2024-06-10,carrier_delay,High,Carrier route delay,Open
FUL002006,O023157,C001033,3033,2024-06-11,carrier_delay,High,Carrier route delay,Open
FUL002007,O023159,C000735,4904,2024-06-11,carrier_delay,High,Carrier route delay,Open
FUL002008,O023163,C001117,6165,2024-06-11,carrier_delay,High,Carrier route delay,Open
FUL002009,O023164,C000105,6285,2024-06-11,carrier_delay,High,Carrier route delay,Open
FUL002010,O023165,C000885,4907,2024-06-11,carrier_delay,High,Carrier route delay,Open
FUL002011,O023175,C001776,8430,2024-06-11,carrier_delay,High,Carrier route delay,Open
FUL002012,O023186,C000371,3337,2024-06-11,carrier_delay,High,Carrier route delay,Open
FUL002013,O002319,C001315,11005,2023-08-11,carrier_delay,High,Carrier route delay,Open
FUL002014,O023214,C000365,3529,2024-06-11,carrier_delay,High,Carrier route delay,Open
FUL002015,O023219,C000280,4588,2024-06-11,carrier_delay,High,Carrier route delay,Open
FUL002016,O023223,C000036,4781,2024-06-11,carrier_delay,High,Carrier route delay,Open
FUL002017,O023225,C001854,1473,2024-06-12,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL002018,O023238,C001745,3189,2024-06-12,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL002019,O002325,C000651,2071,2023-08-11,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL002020,O023279,C000020,7200,2024-06-12,carrier_delay,High,Carrier route delay,Open
FUL002021,O023284,C000751,2087,2024-06-12,carrier_delay,High,Carrier route delay,Open
FUL002022,O023285,C001977,11672,2024-06-12,carrier_delay,High,Carrier route delay,Open
FUL002023,O023289,C000428,8812,2024-06-12,carrier_delay,High,Carrier route delay,Open
FUL002024,O023290,C001608,4275,2024-06-12,carrier_delay,High,Carrier route delay,Open
FUL002025,O023302,C001749,1748,2024-06-13,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL002026,O023317,C000680,2893,2024-06-13,carrier_delay,High,Carrier route delay,Open
FUL002027,O023323,C001273,2960,2024-06-13,carrier_delay,High,Carrier route delay,Open
FUL002028,O023335,C000089,4116,2024-06-13,carrier_delay,High,Carrier route delay,Open
FUL002029,O023338,C000047,5691,2024-06-13,carrier_delay,High,Carrier route delay,Open
FUL002030,O023347,C000202,2197,2024-06-13,carrier_delay,High,Carrier route delay,Open
FUL002031,O023352,C000656,11224,2024-06-13,carrier_delay,High,Carrier route delay,Open
FUL002032,O023353,C000278,4599,2024-06-13,carrier_delay,High,Carrier route delay,Open
FUL002033,O023354,C000379,3603,2024-06-13,carrier_delay,High,Carrier route delay,Open
FUL002034,O023357,C000028,1011,2024-06-13,carrier_delay,High,Carrier route delay,Open
FUL002035,O023362,C001993,11411,2024-06-14,carrier_delay,High,Carrier route delay,Open
FUL002036,O023364,C000739,5068,2024-06-14,carrier_delay,High,Carrier route delay,Open
FUL002037,O023377,C000888,11678,2024-06-14,carrier_delay,High,Carrier route delay,Open
FUL002038,O023389,C000315,1979,2024-06-14,carrier_delay,High,Carrier route delay,Open
FUL002039,O023393,C000426,8971,2024-06-14,carrier_delay,High,Carrier route delay,Open
FUL002040,O023400,C000732,8930,2024-06-14,carrier_delay,High,Carrier route delay,Open
FUL002041,O023404,C001432,3066,2024-06-14,carrier_delay,High,Carrier route delay,Open
FUL002042,O023406,C001953,2676,2024-06-14,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL002043,O023413,C001840,2857,2024-06-14,carrier_delay,High,Carrier route delay,Open
FUL002044,O023415,C000646,7616,2024-06-14,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL002045,O023418,C001027,7005,2024-06-14,carrier_delay,High,Carrier route delay,Open
FUL002046,O023425,C000874,9967,2024-06-14,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL002047,O023434,C001598,2321,2024-06-15,carrier_delay,High,Carrier route delay,Open
FUL002048,O023435,C001967,7160,2024-06-15,carrier_delay,High,Carrier route delay,Open
FUL002049,O023437,C001745,3189,2024-06-15,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL002050,O023439,C001321,12365,2024-06-15,carrier_delay,High,Carrier route delay,Open
FUL002051,O002344,C000064,898,2023-08-12,carrier_delay,High,Carrier route delay,Open
FUL002052,O023440,C000090,9580,2024-06-15,carrier_delay,High,Carrier route delay,Open
FUL002053,O023441,C000814,9375,2024-06-15,carrier_delay,High,Carrier route delay,Open
FUL002054,O023442,C000418,1222,2024-06-15,carrier_delay,High,Carrier route delay,Open
FUL002055,O023443,C000870,2027,2024-06-15,carrier_delay,High,Carrier route delay,Open
FUL002056,O023454,C000162,3889,2024-06-15,carrier_delay,High,Carrier route delay,Open
FUL002057,O023485,C000485,5311,2024-06-15,carrier_delay,High,Carrier route delay,Open
FUL002058,O002350,C001329,6649,2023-08-12,carrier_delay,High,Carrier route delay,Open
FUL002059,O023509,C000342,4936,2024-06-16,carrier_delay,High,Carrier route delay,Open
FUL002060,O002353,C000901,4186,2023-08-12,carrier_delay,High,Carrier route delay,Open
FUL002061,O023535,C000402,8917,2024-06-16,carrier_delay,High,Carrier route delay,Open
FUL002062,O023539,C000932,11662,2024-06-16,carrier_delay,High,Carrier route delay,Open
FUL002063,O002354,C000671,3447,2023-08-12,carrier_delay,High,Carrier route delay,Open
FUL002064,O023540,C001500,10062,2024-06-16,carrier_delay,High,Carrier route delay,Open
FUL002065,O023549,C000875,7158,2024-06-16,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL002066,O023560,C001433,2453,2024-06-16,carrier_delay,High,Carrier route delay,Open
FUL002067,O023579,C000673,1906,2024-06-17,carrier_delay,High,Carrier route delay,Open
FUL002068,O023584,C001634,9972,2024-06-17,carrier_delay,High,Carrier route delay,Open
FUL002069,O023590,C000552,8869,2024-06-17,carrier_delay,High,Carrier route delay,Open
FUL002070,O023594,C000755,2833,2024-06-17,carrier_delay,High,Carrier route delay,Open
FUL002071,O023598,C001228,2618,2024-06-17,carrier_delay,High,Carrier route delay,Open
FUL002072,O023604,C001629,7606,2024-06-17,carrier_delay,High,Carrier route delay,Open
FUL002073,O023620,C000114,3979,2024-06-17,carrier_delay,High,Carrier route delay,Open
FUL002074,O023623,C000099,2851,2024-06-17,carrier_delay,High,Carrier route delay,Open
FUL002075,O023634,C001576,4838,2024-06-17,carrier_delay,High,Carrier route delay,Open
FUL002076,O023638,C000679,9875,2024-06-18,carrier_delay,High,Carrier route delay,Open
FUL002077,O023639,C001469,3237,2024-06-18,carrier_delay,High,Carrier route delay,Open
FUL002078,O023645,C000543,1901,2024-06-18,carrier_delay,High,Carrier route delay,Open
FUL002079,O023668,C001798,1793,2024-06-18,carrier_delay,High,Carrier route delay,Open
FUL002080,O023683,C001477,1882,2024-06-18,carrier_delay,High,Carrier route delay,Open
FUL002081,O023684,C001048,10269,2024-06-18,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL002082,O023685,C000522,10650,2024-06-18,carrier_delay,High,Carrier route delay,Open
FUL002083,O023690,C001158,5165,2024-06-18,carrier_delay,High,Carrier route delay,Open
FUL002084,O023704,C000444,9119,2024-06-19,carrier_delay,High,Carrier route delay,Open
FUL002085,O023710,C001154,3926,2024-06-19,carrier_delay,High,Carrier route delay,Open
FUL002086,O023714,C001162,6109,2024-06-19,carrier_delay,High,Carrier route delay,Open
FUL002087,O023730,C000751,2087,2024-06-19,carrier_delay,High,Carrier route delay,Open
FUL002088,O023733,C000884,6472,2024-06-19,carrier_delay,High,Carrier route delay,Open
FUL002089,O002374,C000370,542,2023-08-12,carrier_delay,High,Carrier route delay,Open
FUL002090,O023750,C000858,3581,2024-06-19,carrier_delay,High,Carrier route delay,Open
FUL002091,O023770,C001411,11895,2024-06-19,carrier_delay,High,Carrier route delay,Open
FUL002092,O023771,C000205,9760,2024-06-19,carrier_delay,High,Carrier route delay,Open
FUL002093,O023779,C001738,321,2024-06-20,carrier_delay,High,Carrier route delay,Open
FUL002094,O023787,C001273,2960,2024-06-20,carrier_delay,High,Carrier route delay,Open
FUL002095,O023789,C000181,10111,2024-06-20,carrier_delay,High,Carrier route delay,Open
FUL002096,O023805,C000055,5283,2024-06-20,carrier_delay,High,Carrier route delay,Open
FUL002097,O023813,C000675,1373,2024-06-20,carrier_delay,High,Carrier route delay,Open
FUL002098,O023814,C000102,11344,2024-06-20,carrier_delay,High,Carrier route delay,Open
FUL002099,O023820,C001108,7143,2024-06-20,carrier_delay,High,Carrier route delay,Open
FUL002100,O023825,C001497,5762,2024-06-20,carrier_delay,High,Carrier route delay,Open
