order_line_id,source_order_item_id,order_id,source_order_id,customer_id,source_customer_id,product_card_id,product_name,product_category_id,category_name,department_id,department_name,quantity,product_price,item_total,sales,discount,discount_rate,profit,profit_ratio,product_status,product_image
OL031524,31524,O012592,12592,C001431,9195,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,179.99,199.99,20.00,0.1000,7.20,0.0400,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL031477,31477,O012576,12576,C000003,8766,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,173.99,199.99,26.00,0.1300,48.72,0.2800,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL031383,31383,O012539,12539,C001524,3985,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,193.99,199.99,6.00,0.0300,70.42,0.3600,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL031353,31353,O012527,12527,C000495,6412,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,191.99,199.99,8.00,0.0400,-5.57,-0.0300,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL031345,31345,O012525,12525,C000342,4936,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,188.99,199.99,11.00,0.0600,34.02,0.1800,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL031332,31332,O012521,12521,C000263,6137,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,181.99,199.99,18.00,0.0900,83.72,0.4600,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL031278,31278,O012502,12502,C000404,6862,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,159.99,199.99,40.00,0.2000,58.08,0.3600,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL031277,31277,O012502,12502,C000404,6862,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,149.99,199.99,50.00,0.2500,11.25,0.0800,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL031269,31269,O012498,12498,C001178,1448,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,199.99,199.99,0.00,0.0000,50.00,0.2500,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL031126,31126,O012440,12440,C001283,8260,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,167.99,199.99,32.00,0.1600,82.32,0.4900,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL031066,31066,O012414,12414,C000560,5658,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,163.99,199.99,36.00,0.1800,44.28,0.2700,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL031040,31040,O012405,12405,C000858,3581,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,199.99,199.99,0.00,0.0000,-299.99,-1.5000,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030986,30986,O012386,12386,C000219,7305,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,188.99,199.99,11.00,0.0600,24.57,0.1300,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030944,30944,O012373,12373,C000711,11936,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,181.99,199.99,18.00,0.0900,50.96,0.2800,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030878,30878,O012351,12351,C000076,2970,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,169.99,199.99,30.00,0.1500,4.25,0.0300,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030738,30738,O012302,12302,C000887,2365,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,199.99,199.99,0.00,0.0000,67.60,0.3400,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030695,30695,O012287,12287,C001196,2627,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,193.99,199.99,6.00,0.0300,65.57,0.3400,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030694,30694,O012287,12287,C001196,2627,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,191.99,199.99,8.00,0.0400,53.76,0.2800,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030688,30688,O012286,12286,C001059,1505,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,189.99,199.99,10.00,0.0500,3.80,0.0200,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030651,30651,O012267,12267,C000605,2217,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,179.99,199.99,20.00,0.1000,46.80,0.2600,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030626,30626,O012260,12260,C001182,11689,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,175.99,199.99,24.00,0.1200,47.52,0.2700,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030615,30615,O012255,12255,C000572,5815,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,173.99,199.99,26.00,0.1300,71.34,0.4100,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030588,30588,O012241,12241,C001442,1273,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,165.99,199.99,34.00,0.1700,27.06,0.1600,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030565,30565,O012232,12232,C001073,9726,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,149.99,199.99,50.00,0.2500,6.00,0.0400,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030559,30559,O012231,12231,C000342,4936,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,199.99,199.99,0.00,0.0000,54.00,0.2700,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030459,30459,O012184,12184,C001711,5665,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,181.99,199.99,18.00,0.0900,50.96,0.2800,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030457,30457,O012183,12183,C001332,7850,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,179.99,199.99,20.00,0.1000,81.00,0.4500,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030456,30456,O012183,12183,C001332,7850,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,175.99,199.99,24.00,0.1200,11.09,0.0600,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030455,30455,O012183,12183,C001332,7850,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,173.99,199.99,26.00,0.1300,60.90,0.3500,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030413,30413,O012167,12167,C001666,11757,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,159.99,199.99,40.00,0.2000,52.00,0.3300,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030411,30411,O012167,12167,C001666,11757,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,149.99,199.99,50.00,0.2500,45.00,0.3000,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030353,30353,O012139,12139,C001264,3021,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,195.99,199.99,4.00,0.0200,71.14,0.3600,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030295,30295,O012118,12118,C000944,9704,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,188.99,199.99,11.00,0.0600,14.17,0.0800,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030264,30264,O012103,12103,C001651,430,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,179.99,199.99,20.00,0.1000,61.20,0.3400,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030240,30240,O012094,12094,C001333,7318,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,169.99,199.99,30.00,0.1500,38.25,0.2300,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030202,30202,O012077,12077,C000124,10549,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,195.99,199.99,4.00,0.0200,52.92,0.2700,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030199,30199,O012077,12077,C000124,10549,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,193.99,199.99,6.00,0.0300,91.18,0.4700,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030179,30179,O012070,12070,C000916,8681,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,191.99,199.99,8.00,0.0400,-2.69,-0.0100,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030178,30178,O012070,12070,C000916,8681,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,189.99,199.99,10.00,0.0500,81.70,0.4300,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030172,30172,O012068,12068,C001162,6109,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,188.99,199.99,11.00,0.0600,63.88,0.3400,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030127,30127,O012052,12052,C001382,8499,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,179.99,199.99,20.00,0.1000,1.80,0.0100,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL030041,30041,O012024,12024,C000526,2451,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,159.99,199.99,40.00,0.2000,3.20,0.0200,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029945,29945,O011987,11987,C001600,2845,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,175.99,199.99,24.00,0.1200,-55.26,-0.3100,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029899,29899,O011967,11967,C001440,11924,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,199.99,199.99,0.00,0.0000,40.00,0.2000,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029867,29867,O011951,11951,C001059,1505,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,195.99,199.99,4.00,0.0200,52.92,0.2700,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029807,29807,O011929,11929,C000053,9883,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,179.99,199.99,20.00,0.1000,57.60,0.3200,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029777,29777,O011915,11915,C000628,6428,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,169.99,199.99,30.00,0.1500,-141.60,-0.8300,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029772,29772,O011914,11914,C001949,3147,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,167.99,199.99,32.00,0.1600,9.91,0.0600,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029687,29687,O011876,11876,C001140,9009,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,193.99,199.99,6.00,0.0300,24.25,0.1300,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029582,29582,O011829,11829,C000136,8170,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,167.99,199.99,32.00,0.1600,50.40,0.3000,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029532,29532,O011810,11810,C001643,12178,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,199.99,199.99,0.00,0.0000,45.00,0.2300,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029426,29426,O011765,11765,C000321,1664,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,169.99,199.99,30.00,0.1500,-141.60,-0.8300,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029419,29419,O011763,11763,C000009,5654,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,167.99,199.99,32.00,0.1600,-14.78,-0.0900,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029396,29396,O011752,11752,C001138,2298,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,195.99,199.99,4.00,0.0200,61.34,0.3100,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029377,29377,O011747,11747,C000121,3554,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,193.99,199.99,6.00,0.0300,9.70,0.0500,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029324,29324,O011726,11726,C000069,1577,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,185.99,199.99,14.00,0.0700,18.60,0.1000,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029289,29289,O011711,11711,C000822,3272,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,175.99,199.99,24.00,0.1200,-39.60,-0.2300,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029214,29214,O011683,11683,C001773,4213,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,199.99,199.99,0.00,0.0000,96.00,0.4800,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029154,29154,O011660,11660,C001782,1943,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,179.99,199.99,20.00,0.1000,63.00,0.3500,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029122,29122,O011648,11648,C001709,10721,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,169.99,199.99,30.00,0.1500,47.60,0.2800,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029118,29118,O011647,11647,C000760,8420,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,167.99,199.99,32.00,0.1600,78.96,0.4700,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029071,29071,O011630,11630,C000077,2041,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,163.99,199.99,36.00,0.1800,-36.90,-0.2300,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL029017,29017,O011605,11605,C001974,4725,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,199.99,199.99,0.00,0.0000,-519.97,-2.6000,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028956,28956,O011582,11582,C000244,5952,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,185.99,199.99,14.00,0.0700,89.28,0.4800,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028902,28902,O011558,11558,C000382,7457,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,173.99,199.99,26.00,0.1300,13.92,0.0800,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028830,28830,O011529,11529,C001599,8853,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,149.99,199.99,50.00,0.2500,-7.50,-0.0500,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028822,28822,O011526,11526,C001838,6677,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,199.99,199.99,0.00,0.0000,26.00,0.1300,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028776,28776,O011500,11500,C000280,4588,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,188.99,199.99,11.00,0.0600,35.91,0.1900,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028773,28773,O011500,11500,C000280,4588,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,185.99,199.99,14.00,0.0700,55.80,0.3000,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028730,28730,O011483,11483,C001303,3660,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,173.99,199.99,26.00,0.1300,10.96,0.0600,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028694,28694,O011470,11470,C001444,7234,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,163.99,199.99,36.00,0.1800,22.63,0.1400,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028669,28669,O011459,11459,C000255,11156,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,159.99,199.99,40.00,0.2000,-111.99,-0.7000,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028655,28655,O011453,11453,C001675,5852,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,149.99,199.99,50.00,0.2500,73.50,0.4900,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028619,28619,O011439,11439,C000595,10965,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,197.99,199.99,2.00,0.0100,-19.80,-0.1000,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028615,28615,O011439,11439,C000595,10965,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,195.99,199.99,4.00,0.0200,90.16,0.4600,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028563,28563,O011421,11421,C001550,8381,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,179.99,199.99,20.00,0.1000,-15.84,-0.0900,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028521,28521,O011407,11407,C001222,531,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,169.99,199.99,30.00,0.1500,55.25,0.3300,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028520,28520,O011407,11407,C001222,531,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,167.99,199.99,32.00,0.1600,-128.85,-0.7700,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028494,28494,O011395,11395,C001975,2038,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,159.99,199.99,40.00,0.2000,75.20,0.4700,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028376,28376,O011345,11345,C001567,6734,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,185.99,199.99,14.00,0.0700,65.10,0.3500,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028317,28317,O011327,11327,C000965,8658,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,173.99,199.99,26.00,0.1300,52.20,0.3000,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028264,28264,O011304,11304,C001597,6834,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,163.99,199.99,36.00,0.1800,53.30,0.3300,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028214,28214,O011284,11284,C001012,6573,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,197.99,199.99,2.00,0.0100,91.08,0.4600,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028173,28173,O011269,11269,C000595,10965,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,188.99,199.99,11.00,0.0600,42.52,0.2300,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028104,28104,O011247,11247,C001871,7161,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,181.99,199.99,18.00,0.0900,70.98,0.3900,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028052,28052,O011221,11221,C001009,10567,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,175.99,199.99,24.00,0.1200,13.20,0.0800,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL028026,28026,O011212,11212,C000210,6664,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,169.99,199.99,30.00,0.1500,53.21,0.3100,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL027938,27938,O011184,11184,C000579,2683,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,195.99,199.99,4.00,0.0200,52.92,0.2700,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL027937,27937,O011183,11183,C000951,11127,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,193.99,199.99,6.00,0.0300,87.30,0.4500,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL027912,27912,O011169,11169,C000050,10371,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,189.99,199.99,10.00,0.0500,36.10,0.1900,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL027907,27907,O011167,11167,C001434,6926,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,188.99,199.99,11.00,0.0600,52.92,0.2800,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL027903,27903,O011166,11166,C000994,10778,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,185.99,199.99,14.00,0.0700,11.72,0.0600,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL027897,27897,O011161,11161,C000749,11766,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,181.99,199.99,18.00,0.0900,61.51,0.3400,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL027838,27838,O011135,11135,C000002,9371,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,173.99,199.99,26.00,0.1300,80.04,0.4600,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL027738,27738,O011084,11084,C001313,10701,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,149.99,199.99,50.00,0.2500,46.95,0.3100,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL027731,27731,O011078,11078,C000864,3531,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,197.99,199.99,2.00,0.0100,61.97,0.3100,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL027684,27684,O011058,11058,C001864,4529,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,189.99,199.99,10.00,0.0500,-33.25,-0.1800,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL027658,27658,O011048,11048,C001217,11816,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,179.99,199.99,20.00,0.1000,88.20,0.4900,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL027656,27656,O011048,11048,C001217,11816,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,175.99,199.99,24.00,0.1200,86.24,0.4900,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
OL027548,27548,O010994,10994,C000688,2969,1073,Pelican Sunstream 100 Kayak,48,Water Sports,7,Fan Shop,1,199.99,159.99,199.99,40.00,0.2000,26.08,0.1600,0,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak
